do you speak urdu?	کیا آپ اردو بولتے ہیں؟
please do you speak urdu?	براہ کرم کیا آپ اردو بولتے ہیں؟
where is the hotel?	ہوٹل کہاں ہے؟
please where is the hotel?	براہ کرم ہوٹل کہاں ہے؟
where is the mosque?	مسجد کہاں ہے؟
please where is the mosque?	براہ کرم مسجد کہاں ہے؟
where is the bus stop?	بس اسٹاپ کہاں ہے؟
please where is the bus stop?	براہ کرم بس اسٹاپ کہاں ہے؟
where is the taxi stand?	ٹیکسی اسٹینڈ کہاں ہے؟
please where is the taxi stand?	براہ کرم ٹیکسی اسٹینڈ کہاں ہے؟
what do you want?	تم کیا چاہتے ہو؟
please what do you want?	براہ کرم تم کیا چاہتے ہو؟
why is it expensive?	یہ مہنگا کیوں ہے؟
please why is it expensive?	براہ کرم یہ مہنگا کیوں ہے؟
how can i go there?	میں وہاں کیسے جا سکتا ہوں؟
please how can i go there?	براہ کرم میں وہاں کیسے جا سکتا ہوں؟
who is he?	وہ کون ہے؟
please who is he?	براہ کرم وہ کون ہے؟
who are you?	تم کون ہو؟
please who are you?	براہ کرم تم کون ہو؟
what is this?	یہ کیا ہے؟
please what is this?	براہ کرم یہ کیا ہے؟
where are you?	تم کہاں ہو؟
please where are you?	براہ کرم تم کہاں ہو؟
when will you come?	تم کب آؤ گے؟
please when will you come?	براہ کرم تم کب آؤ گے؟
why are you sad?	تم کیوں اداس ہو؟
please why are you sad?	براہ کرم تم کیوں اداس ہو؟
how do you do?	تم کیسے ہو؟
please how do you do?	براہ کرم تم کیسے ہو؟
what is your name?	تمہارا نام کیا ہے؟
please what is your name?	براہ کرم تمہارا نام کیا ہے؟
where do you live?	تم کہاں رہتے ہو؟
please where do you live?	براہ کرم تم کہاں رہتے ہو؟
how much is this?	یہ کتنے کا ہے؟
please how much is this?	براہ کرم یہ کتنے کا ہے؟
what time is it?	کیا وقت ہوا ہے؟
please what time is it?	براہ کرم کیا وقت ہوا ہے؟
can you help me?	کیا آپ میری مدد کر سکتے ہیں؟
please can you help me?	براہ کرم کیا آپ میری مدد کر سکتے ہیں؟
do you speak urdu?	کیا آپ اردو بولتے ہیں؟
please do you speak urdu?	براہ کرم کیا آپ اردو بولتے ہیں؟
where is the hotel?	ہوٹل کہاں ہے؟
please where is the hotel?	براہ کرم ہوٹل کہاں ہے؟
where is the mosque?	مسجد کہاں ہے؟
please where is the mosque?	براہ کرم مسجد کہاں ہے؟
where is the bus stop?	بس اسٹاپ کہاں ہے؟
please where is the bus stop?	براہ کرم بس اسٹاپ کہاں ہے؟
where is the taxi stand?	ٹیکسی اسٹینڈ کہاں ہے؟
please where is the taxi stand?	براہ کرم ٹیکسی اسٹینڈ کہاں ہے؟
what do you want?	تم کیا چاہتے ہو؟
please what do you want?	براہ کرم تم کیا چاہتے ہو؟
why is it expensive?	یہ مہنگا کیوں ہے؟
please why is it expensive?	براہ کرم یہ مہنگا کیوں ہے؟
how can i go there?	میں وہاں کیسے جا سکتا ہوں؟
please how can i go there?	براہ کرم میں وہاں کیسے جا سکتا ہوں؟
who is he?	وہ کون ہے؟
please who is he?	براہ کرم وہ کون ہے؟
who are you?	تم کون ہو؟
please who are you?	براہ کرم تم کون ہو؟
what is this?	یہ کیا ہے؟
please what is this?	براہ کرم یہ کیا ہے؟
where are you?	تم کہاں ہو؟
please where are you?	براہ کرم تم کہاں ہو؟
when will you come?	تم کب آؤ گے؟
please when will you come?	براہ کرم تم کب آؤ گے؟
why are you sad?	تم کیوں اداس ہو؟
please why are you sad?	براہ کرم تم کیوں اداس ہو؟
wait	انتظار کرو
stop	رکو
go on	جاری رکھو
please go on	براہ کرم جاری رکھو
tell me more	مجھے مزید بتاؤ
please tell me more	براہ کرم مجھے مزید بتاؤ
i don't understand	مجھے سمجھ نہیں آئی
please i don't understand	براہ کرم مجھے سمجھ نہیں آئی
say it again	دوبارہ کہو
please say it again	براہ کرم دوبارہ کہو
speak slowly	آہستہ بولو
please speak slowly	براہ کرم آہستہ بولو
i need help	مجھے مدد کی ضرورت ہے
please i need help	براہ کرم مجھے مدد کی ضرورت ہے
help me	میری مدد کرو
please help me	براہ کرم میری مدد کرو
call a taxi	ٹیکسی بلاؤ
please call a taxi	براہ کرم ٹیکسی بلاؤ
stop the car	گاڑی روکو
please stop the car	براہ کرم گاڑی روکو
turn right	دائیں مڑیں
please turn right	براہ کرم دائیں مڑیں
turn left	بائیں مڑیں
please turn left	براہ کرم بائیں مڑیں
go straight	سیدھا جائیں
please go straight	براہ کرم سیدھا جائیں
lower the price	قیمت کم کریں
please lower the price	براہ کرم قیمت کم کریں
i want water	مجھے پانی چاہیے
please i want water	براہ کرم مجھے پانی چاہیے
i want food	مجھے کھانا چاہیے
please i want food	براہ کرم مجھے کھانا چاہیے
i am hungry	مجھے بھوک لگی ہے
please i am hungry	براہ کرم مجھے بھوک لگی ہے
i am thirsty	مجھے پیاس لگی ہے
please i am thirsty	براہ کرم مجھے پیاس لگی ہے
i am an ai	میں ایک مصنوعی ذہانت ہوں
please i am an ai	براہ کرم میں ایک مصنوعی ذہانت ہوں
tell me a joke	مجھے کوئی لطیفہ سناؤ
please tell me a joke	براہ کرم مجھے کوئی لطیفہ سناؤ
wait	انتظار کرو
stop	رکو
go on	جاری رکھو
please go on	براہ کرم جاری رکھو
tell me more	مجھے مزید بتاؤ
please tell me more	براہ کرم مجھے مزید بتاؤ
i don't understand	مجھے سمجھ نہیں آئی
please i don't understand	براہ کرم مجھے سمجھ نہیں آئی
say it again	دوبارہ کہو
please say it again	براہ کرم دوبارہ کہو
speak slowly	آہستہ بولو
please speak slowly	براہ کرم آہستہ بولو
i need help	مجھے مدد کی ضرورت ہے
please i need help	براہ کرم مجھے مدد کی ضرورت ہے
help me	میری مدد کرو
please help me	براہ کرم میری مدد کرو
call a taxi	ٹیکسی بلاؤ
please call a taxi	براہ کرم ٹیکسی بلاؤ
stop the car	گاڑی روکو
please stop the car	براہ کرم گاڑی روکو
turn right	دائیں مڑیں
please turn right	براہ کرم دائیں مڑیں
turn left	بائیں مڑیں
please turn left	براہ کرم بائیں مڑیں
go straight	سیدھا جائیں
please go straight	براہ کرم سیدھا جائیں
lower the price	قیمت کم کریں
please lower the price	براہ کرم قیمت کم کریں
i want water	مجھے پانی چاہیے
please i want water	براہ کرم مجھے پانی چاہیے
i want food	مجھے کھانا چاہیے
please i want food	براہ کرم مجھے کھانا چاہیے
i am hungry	مجھے بھوک لگی ہے
please i am hungry	براہ کرم مجھے بھوک لگی ہے
i am thirsty	مجھے پیاس لگی ہے
please i am thirsty	براہ کرم مجھے پیاس لگی ہے
i am an ai	میں ایک مصنوعی ذہانت ہوں
please i am an ai	براہ کرم میں ایک مصنوعی ذہانت ہوں
tell me a joke	مجھے کوئی لطیفہ سناؤ
please tell me a joke	براہ کرم مجھے کوئی لطیفہ سناؤ
wait	انتظار کرو
stop	رکو
go on	جاری رکھو
please go on	براہ کرم جاری رکھو
tell me more	مجھے مزید بتاؤ
please tell me more	براہ کرم مجھے مزید بتاؤ
i don't understand	مجھے سمجھ نہیں آئی
please i don't understand	براہ کرم مجھے سمجھ نہیں آئی
say it again	دوبارہ کہو
please say it again	براہ کرم دوبارہ کہو
speak slowly	آہستہ بولو
please speak slowly	براہ کرم آہستہ بولو
i need help	مجھے مدد کی ضرورت ہے
please i need help	براہ کرم مجھے مدد کی ضرورت ہے
help me	میری مدد کرو
please help me	براہ کرم میری مدد کرو
call a taxi	ٹیکسی بلاؤ
please call a taxi	براہ کرم ٹیکسی بلاؤ
stop the car	گاڑی روکو
please stop the car	براہ کرم گاڑی روکو
turn right	دائیں مڑیں
please turn right	براہ کرم دائیں مڑیں
turn left	بائیں مڑیں
please turn left	براہ کرم بائیں مڑیں
go straight	سیدھا جائیں
please go straight	براہ کرم سیدھا جائیں
lower the price	قیمت کم کریں
please lower the price	براہ کرم قیمت کم کریں
i want water	مجھے پانی چاہیے
please i want water	براہ کرم مجھے پانی چاہیے
i want food	مجھے کھانا چاہیے
please i want food	براہ کرم مجھے کھانا چاہیے
i am hungry	مجھے بھوک لگی ہے
please i am hungry	براہ کرم مجھے بھوک لگی ہے
i am thirsty	مجھے پیاس لگی ہے
please i am thirsty	براہ کرم مجھے پیاس لگی ہے
i am an ai	میں ایک مصنوعی ذہانت ہوں
please i am an ai	براہ کرم میں ایک مصنوعی ذہانت ہوں
tell me a joke	مجھے کوئی لطیفہ سناؤ
please tell me a joke	براہ کرم مجھے کوئی لطیفہ سناؤ
wait	انتظار کرو
stop	رکو
go on	جاری رکھو
please go on	براہ کرم جاری رکھو
tell me more	مجھے مزید بتاؤ
please tell me more	براہ کرم مجھے مزید بتاؤ
i don't understand	مجھے سمجھ نہیں آئی
please i don't understand	براہ کرم مجھے سمجھ نہیں آئی
say it again	دوبارہ کہو
please say it again	براہ کرم دوبارہ کہو
speak slowly	آہستہ بولو
please speak slowly	براہ کرم آہستہ بولو
i need help	مجھے مدد کی ضرورت ہے
please i need help	براہ کرم مجھے مدد کی ضرورت ہے
help me	میری مدد کرو
please help me	براہ کرم میری مدد کرو
call a taxi	ٹیکسی بلاؤ
please call a taxi	براہ کرم ٹیکسی بلاؤ
stop the car	گاڑی روکو
please stop the car	براہ کرم گاڑی روکو
turn right	دائیں مڑیں
please turn right	براہ کرم دائیں مڑیں
turn left	بائیں مڑیں
please turn left	براہ کرم بائیں مڑیں
go straight	سیدھا جائیں
please go straight	براہ کرم سیدھا جائیں
lower the price	قیمت کم کریں
please lower the price	براہ کرم قیمت کم کریں
i want water	مجھے پانی چاہیے
please i want water	براہ کرم مجھے پانی چاہیے
i want food	مجھے کھانا چاہیے
please i want food	براہ کرم مجھے کھانا چاہیے
i am hungry	مجھے بھوک لگی ہے
please i am hungry	براہ کرم مجھے بھوک لگی ہے
i am thirsty	مجھے پیاس لگی ہے
please i am thirsty	براہ کرم مجھے پیاس لگی ہے
i am an ai	میں ایک مصنوعی ذہانت ہوں
please i am an ai	براہ کرم میں ایک مصنوعی ذہانت ہوں
tell me a joke	مجھے کوئی لطیفہ سناؤ
please tell me a joke	براہ کرم مجھے کوئی لطیفہ سناؤ
wait	انتظار کرو
stop	رکو
go on	جاری رکھو
please go on	براہ کرم جاری رکھو
tell me more	مجھے مزید بتاؤ
please tell me more	براہ کرم مجھے مزید بتاؤ
i don't understand	مجھے سمجھ نہیں آئی
please i don't understand	براہ کرم مجھے سمجھ نہیں آئی
say it again	دوبارہ کہو
please say it again	براہ کرم دوبارہ کہو
speak slowly	آہستہ بولو
please speak slowly	براہ کرم آہستہ بولو
i need help	مجھے مدد کی ضرورت ہے
please i need help	براہ کرم مجھے مدد کی ضرورت ہے
help me	میری مدد کرو
please help me	براہ کرم میری مدد کرو
call a taxi	ٹیکسی بلاؤ
please call a taxi	براہ کرم ٹیکسی بلاؤ
stop the car	گاڑی روکو
please stop the car	براہ کرم گاڑی روکو
turn right	دائیں مڑیں
please turn right	براہ کرم دائیں مڑیں
turn left	بائیں مڑیں
please turn left	براہ کرم بائیں مڑیں
go straight	سیدھا جائیں
please go straight	براہ کرم سیدھا جائیں
lower the price	قیمت کم کریں
please lower the price	براہ کرم قیمت کم کریں
i want water	مجھے پانی چاہیے
please i want water	براہ کرم مجھے پانی چاہیے
i want food	مجھے کھانا چاہیے
please i want food	براہ کرم مجھے کھانا چاہیے
i am hungry	مجھے بھوک لگی ہے
please i am hungry	براہ کرم مجھے بھوک لگی ہے
i am thirsty	مجھے پیاس لگی ہے
please i am thirsty	براہ کرم مجھے پیاس لگی ہے
i am an ai	میں ایک مصنوعی ذہانت ہوں
please i am an ai	براہ کرم میں ایک مصنوعی ذہانت ہوں
tell me a joke	مجھے کوئی لطیفہ سناؤ
please tell me a joke	براہ کرم مجھے کوئی لطیفہ سناؤ
wait	انتظار کرو
stop	رکو
go on	جاری رکھو
please go on	براہ کرم جاری رکھو
tell me more	مجھے مزید بتاؤ
please tell me more	براہ کرم مجھے مزید بتاؤ
i don't understand	مجھے سمجھ نہیں آئی
please i don't understand	براہ کرم مجھے سمجھ نہیں آئی
say it again	دوبارہ کہو
please say it again	براہ کرم دوبارہ کہو
speak slowly	آہستہ بولو
please speak slowly	براہ کرم آہستہ بولو
i need help	مجھے مدد کی ضرورت ہے
please i need help	براہ کرم مجھے مدد کی ضرورت ہے
help me	میری مدد کرو
please help me	براہ کرم میری مدد کرو
call a taxi	ٹیکسی بلاؤ
please call a taxi	براہ کرم ٹیکسی بلاؤ
stop the car	گاڑی روکو
please stop the car	براہ کرم گاڑی روکو
i like cricket	مجھے کرکٹ پسند ہے
please i like cricket	براہ کرم مجھے کرکٹ پسند ہے
pakistan won the match	پاکستان نے میچ جیت لیا
please pakistan won the match	براہ کرم پاکستان نے میچ جیت لیا
well played	اچھا کھیلا
please well played	براہ کرم اچھا کھیلا
i live in karachi	میں کراچی میں رہتا ہوں
please i live in karachi	براہ کرم میں کراچی میں رہتا ہوں
i live in lahore	میں لاہور میں رہتا ہوں
please i live in lahore	براہ کرم میں لاہور میں رہتا ہوں
i live in islamabad	میں اسلام آباد میں رہتا ہوں
please i live in islamabad	براہ کرم میں اسلام آباد میں رہتا ہوں
i am from pakistan	میں پاکستان سے ہوں
please i am from pakistan	براہ کرم میں پاکستان سے ہوں
today is hot	آج گرمی ہے
please today is hot	براہ کرم آج گرمی ہے
today is cold	آج سردی ہے
please today is cold	براہ کرم آج سردی ہے
it is raining	بارش ہو رہی ہے
please it is raining	براہ کرم بارش ہو رہی ہے
i love biryani	مجھے بریانی پسند ہے
please i love biryani	براہ کرم مجھے بریانی پسند ہے
let's have tea	چائے پیتے ہیں
please let's have tea	براہ کرم چائے پیتے ہیں
the traffic is bad	ٹریفک بہت خراب ہے
please the traffic is bad	براہ کرم ٹریفک بہت خراب ہے
electricity is gone	بجلی چلی گئی ہے
please electricity is gone	براہ کرم بجلی چلی گئی ہے
i like cricket	مجھے کرکٹ پسند ہے
please i like cricket	براہ کرم مجھے کرکٹ پسند ہے
pakistan won the match	پاکستان نے میچ جیت لیا
please pakistan won the match	براہ کرم پاکستان نے میچ جیت لیا
well played	اچھا کھیلا
please well played	براہ کرم اچھا کھیلا
i live in karachi	میں کراچی میں رہتا ہوں
please i live in karachi	براہ کرم میں کراچی میں رہتا ہوں
i live in lahore	میں لاہور میں رہتا ہوں
please i live in lahore	براہ کرم میں لاہور میں رہتا ہوں
i live in islamabad	میں اسلام آباد میں رہتا ہوں
please i live in islamabad	براہ کرم میں اسلام آباد میں رہتا ہوں
i am from pakistan	میں پاکستان سے ہوں
please i am from pakistan	براہ کرم میں پاکستان سے ہوں
today is hot	آج گرمی ہے
please today is hot	براہ کرم آج گرمی ہے
today is cold	آج سردی ہے
please today is cold	براہ کرم آج سردی ہے
it is raining	بارش ہو رہی ہے
please it is raining	براہ کرم بارش ہو رہی ہے
i love biryani	مجھے بریانی پسند ہے
please i love biryani	براہ کرم مجھے بریانی پسند ہے
let's have tea	چائے پیتے ہیں
please let's have tea	براہ کرم چائے پیتے ہیں
the traffic is bad	ٹریفک بہت خراب ہے
please the traffic is bad	براہ کرم ٹریفک بہت خراب ہے
electricity is gone	بجلی چلی گئی ہے
please electricity is gone	براہ کرم بجلی چلی گئی ہے
i like cricket	مجھے کرکٹ پسند ہے
please i like cricket	براہ کرم مجھے کرکٹ پسند ہے
pakistan won the match	پاکستان نے میچ جیت لیا
please pakistan won the match	براہ کرم پاکستان نے میچ جیت لیا
well played	اچھا کھیلا
please well played	براہ کرم اچھا کھیلا
i live in karachi	میں کراچی میں رہتا ہوں
please i live in karachi	براہ کرم میں کراچی میں رہتا ہوں
i live in lahore	میں لاہور میں رہتا ہوں
please i live in lahore	براہ کرم میں لاہور میں رہتا ہوں
i live in islamabad	میں اسلام آباد میں رہتا ہوں
please i live in islamabad	براہ کرم میں اسلام آباد میں رہتا ہوں
i am from pakistan	میں پاکستان سے ہوں
please i am from pakistan	براہ کرم میں پاکستان سے ہوں
today is hot	آج گرمی ہے
please today is hot	براہ کرم آج گرمی ہے
today is cold	آج سردی ہے
please today is cold	براہ کرم آج سردی ہے
it is raining	بارش ہو رہی ہے
please it is raining	براہ کرم بارش ہو رہی ہے
i love biryani	مجھے بریانی پسند ہے
please i love biryani	براہ کرم مجھے بریانی پسند ہے
let's have tea	چائے پیتے ہیں
please let's have tea	براہ کرم چائے پیتے ہیں
the traffic is bad	ٹریفک بہت خراب ہے
please the traffic is bad	براہ کرم ٹریفک بہت خراب ہے
electricity is gone	بجلی چلی گئی ہے
please electricity is gone	براہ کرم بجلی چلی گئی ہے
i like cricket	مجھے کرکٹ پسند ہے
please i like cricket	براہ کرم مجھے کرکٹ پسند ہے
pakistan won the match	پاکستان نے میچ جیت لیا
please pakistan won the match	براہ کرم پاکستان نے میچ جیت لیا
well played	اچھا کھیلا
please well played	براہ کرم اچھا کھیلا
i live in karachi	میں کراچی میں رہتا ہوں
please i live in karachi	براہ کرم میں کراچی میں رہتا ہوں
i live in lahore	میں لاہور میں رہتا ہوں
please i live in lahore	براہ کرم میں لاہور میں رہتا ہوں
i live in islamabad	میں اسلام آباد میں رہتا ہوں
please i live in islamabad	براہ کرم میں اسلام آباد میں رہتا ہوں
i am from pakistan	میں پاکستان سے ہوں
please i am from pakistan	براہ کرم میں پاکستان سے ہوں
today is hot	آج گرمی ہے
please today is hot	براہ کرم آج گرمی ہے
today is cold	آج سردی ہے
please today is cold	براہ کرم آج سردی ہے
it is raining	بارش ہو رہی ہے
please it is raining	براہ کرم بارش ہو رہی ہے
i love biryani	مجھے بریانی پسند ہے
please i love biryani	براہ کرم مجھے بریانی پسند ہے
let's have tea	چائے پیتے ہیں
please let's have tea	براہ کرم چائے پیتے ہیں
the traffic is bad	ٹریفک بہت خراب ہے
please the traffic is bad	براہ کرم ٹریفک بہت خراب ہے
