kindly madam, can you help?	مہربانی فرما کر محترمہ، کیا آپ مدد کر سکتی ہیں؟
sir, madam, can you help?	جناب، محترمہ، کیا آپ مدد کر سکتی ہیں؟
madam, madam, can you help?	محترمہ، محترمہ، کیا آپ مدد کر سکتی ہیں؟
who are you?	آپ کون ہیں؟
please who are you?	براہ کرم آپ کون ہیں؟
kindly who are you?	مہربانی فرما کر آپ کون ہیں؟
sir, who are you?	جناب، آپ کون ہیں؟
madam, who are you?	محترمہ، آپ کون ہیں؟
what is this?	یہ کیا ہے؟
please what is this?	براہ کرم یہ کیا ہے؟
kindly what is this?	مہربانی فرما کر یہ کیا ہے؟
sir, what is this?	جناب، یہ کیا ہے؟
madam, what is this?	محترمہ، یہ کیا ہے؟
what is your name?	آپ کا نام کیا ہے؟
please what is your name?	براہ کرم آپ کا نام کیا ہے؟
kindly what is your name?	مہربانی فرما کر آپ کا نام کیا ہے؟
sir, what is your name?	جناب، آپ کا نام کیا ہے؟
madam, what is your name?	محترمہ، آپ کا نام کیا ہے؟
where do you live?	آپ کہاں رہتے ہیں؟
please where do you live?	براہ کرم آپ کہاں رہتے ہیں؟
kindly where do you live?	مہربانی فرما کر آپ کہاں رہتے ہیں؟
sir, where do you live?	جناب، آپ کہاں رہتے ہیں؟
madam, where do you live?	محترمہ، آپ کہاں رہتے ہیں؟
how much is this?	یہ کتنے کا ہے؟
please how much is this?	براہ کرم یہ کتنے کا ہے؟
kindly how much is this?	مہربانی فرما کر یہ کتنے کا ہے؟
sir, how much is this?	جناب، یہ کتنے کا ہے؟
madam, how much is this?	محترمہ، یہ کتنے کا ہے؟
what time is it?	کیا وقت ہوا ہے؟
please what time is it?	براہ کرم کیا وقت ہوا ہے؟
kindly what time is it?	مہربانی فرما کر کیا وقت ہوا ہے؟
sir, what time is it?	جناب، کیا وقت ہوا ہے؟
madam, what time is it?	محترمہ، کیا وقت ہوا ہے؟
can you help me?	کیا آپ میری مدد کر سکتے ہیں؟
please can you help me?	براہ کرم کیا آپ میری مدد کر سکتے ہیں؟
kindly can you help me?	مہربانی فرما کر کیا آپ میری مدد کر سکتے ہیں؟
sir, can you help me?	جناب، کیا آپ میری مدد کر سکتے ہیں؟
madam, can you help me?	محترمہ، کیا آپ میری مدد کر سکتے ہیں؟
do you speak urdu?	کیا آپ اردو بولتے ہیں؟
please do you speak urdu?	براہ کرم کیا آپ اردو بولتے ہیں؟
kindly do you speak urdu?	مہربانی فرما کر کیا آپ اردو بولتے ہیں؟
sir, do you speak urdu?	جناب، کیا آپ اردو بولتے ہیں؟
madam, do you speak urdu?	محترمہ، کیا آپ اردو بولتے ہیں؟
wait	انتظار کریں
stop	روکیں
stop here	یہاں روکیں
please stop here	براہ کرم یہاں روکیں
kindly stop here	مہربانی فرما کر یہاں روکیں
sir, stop here	جناب، یہاں روکیں
madam, stop here	محترمہ، یہاں روکیں
go straight	سیدھا جائیں
please go straight	براہ کرم سیدھا جائیں
kindly go straight	مہربانی فرما کر سیدھا جائیں
sir, go straight	جناب، سیدھا جائیں
madam, go straight	محترمہ، سیدھا جائیں
continue straight	سیدھے جاتے رہیں
please continue straight	براہ کرم سیدھے جاتے رہیں
kindly continue straight	مہربانی فرما کر سیدھے جاتے رہیں
sir, continue straight	جناب، سیدھے جاتے رہیں
madam, continue straight	محترمہ، سیدھے جاتے رہیں
turn left	بائیں مڑیں
please turn left	براہ کرم بائیں مڑیں
kindly turn left	مہربانی فرما کر بائیں مڑیں
sir, turn left	جناب، بائیں مڑیں
madam, turn left	محترمہ، بائیں مڑیں
turn right	دائیں مڑیں
please turn right	براہ کرم دائیں مڑیں
kindly turn right	مہربانی فرما کر دائیں مڑیں
sir, turn right	جناب، دائیں مڑیں
madam, turn right	محترمہ، دائیں مڑیں
slow down	آہستہ چلیں
please slow down	براہ کرم آہستہ چلیں
kindly slow down	مہربانی فرما کر آہستہ چلیں
sir, slow down	جناب، آہستہ چلیں
madam, slow down	محترمہ، آہستہ چلیں
call a taxi	ٹیکسی بلائیں
please call a taxi	براہ کرم ٹیکسی بلائیں
kindly call a taxi	مہربانی فرما کر ٹیکسی بلائیں
sir, call a taxi	جناب، ٹیکسی بلائیں
madam, call a taxi	محترمہ، ٹیکسی بلائیں
show me the way	راستہ بتائیں
please show me the way	براہ کرم راستہ بتائیں
kindly show me the way	مہربانی فرما کر راستہ بتائیں
sir, show me the way	جناب، راستہ بتائیں
madam, show me the way	محترمہ، راستہ بتائیں
please show me the way	براہ کرم راستہ بتا دیں
please please show me the way	براہ کرم راستہ بتا دیں
kindly please show me the way	مہربانی فرما کر راستہ بتا دیں
sir, please show me the way	جناب، راستہ بتا دیں
madam, please show me the way	محترمہ، راستہ بتا دیں
how much is the ticket?	ٹکٹ کتنے کا ہے؟
please how much is the ticket?	براہ کرم ٹکٹ کتنے کا ہے؟
kindly how much is the ticket?	مہربانی فرما کر ٹکٹ کتنے کا ہے؟
sir, how much is the ticket?	جناب، ٹکٹ کتنے کا ہے؟
madam, how much is the ticket?	محترمہ، ٹکٹ کتنے کا ہے؟
is there free wifi?	کیا مفت وائی فائی ہے؟
please is there free wifi?	براہ کرم کیا مفت وائی فائی ہے؟
kindly is there free wifi?	مہربانی فرما کر کیا مفت وائی فائی ہے؟
sir, is there free wifi?	جناب، کیا مفت وائی فائی ہے؟
madam, is there free wifi?	محترمہ، کیا مفت وائی فائی ہے؟
wait	انتظار کریں
stop	روکیں
stop here	یہاں روکیں
please stop here	براہ کرم یہاں روکیں
kindly stop here	مہربانی فرما کر یہاں روکیں
sir, stop here	جناب، یہاں روکیں
madam, stop here	محترمہ، یہاں روکیں
go straight	سیدھا جائیں
please go straight	براہ کرم سیدھا جائیں
kindly go straight	مہربانی فرما کر سیدھا جائیں
sir, go straight	جناب، سیدھا جائیں
madam, go straight	محترمہ، سیدھا جائیں
continue straight	سیدھے جاتے رہیں
please continue straight	براہ کرم سیدھے جاتے رہیں
kindly continue straight	مہربانی فرما کر سیدھے جاتے رہیں
sir, continue straight	جناب، سیدھے جاتے رہیں
madam, continue straight	محترمہ، سیدھے جاتے رہیں
turn left	بائیں مڑیں
please turn left	براہ کرم بائیں مڑیں
kindly turn left	مہربانی فرما کر بائیں مڑیں
sir, turn left	جناب، بائیں مڑیں
madam, turn left	محترمہ، بائیں مڑیں
turn right	دائیں مڑیں
please turn right	براہ کرم دائیں مڑیں
kindly turn right	مہربانی فرما کر دائیں مڑیں
sir, turn right	جناب، دائیں مڑیں
madam, turn right	محترمہ، دائیں مڑیں
slow down	آہستہ چلیں
please slow down	براہ کرم آہستہ چلیں
kindly slow down	مہربانی فرما کر آہستہ چلیں
sir, slow down	جناب، آہستہ چلیں
madam, slow down	محترمہ، آہستہ چلیں
call a taxi	ٹیکسی بلائیں
please call a taxi	براہ کرم ٹیکسی بلائیں
kindly call a taxi	مہربانی فرما کر ٹیکسی بلائیں
sir, call a taxi	جناب، ٹیکسی بلائیں
madam, call a taxi	محترمہ، ٹیکسی بلائیں
show me the way	راستہ بتائیں
please show me the way	براہ کرم راستہ بتائیں
kindly show me the way	مہربانی فرما کر راستہ بتائیں
sir, show me the way	جناب، راستہ بتائیں
madam, show me the way	محترمہ، راستہ بتائیں
please show me the way	براہ کرم راستہ بتا دیں
please please show me the way	براہ کرم راستہ بتا دیں
kindly please show me the way	مہربانی فرما کر راستہ بتا دیں
sir, please show me the way	جناب، راستہ بتا دیں
madam, please show me the way	محترمہ، راستہ بتا دیں
how much is the ticket?	ٹکٹ کتنے کا ہے؟
please how much is the ticket?	براہ کرم ٹکٹ کتنے کا ہے؟
kindly how much is the ticket?	مہربانی فرما کر ٹکٹ کتنے کا ہے؟
sir, how much is the ticket?	جناب، ٹکٹ کتنے کا ہے؟
madam, how much is the ticket?	محترمہ، ٹکٹ کتنے کا ہے؟
is there free wifi?	کیا مفت وائی فائی ہے؟
please is there free wifi?	براہ کرم کیا مفت وائی فائی ہے؟
kindly is there free wifi?	مہربانی فرما کر کیا مفت وائی فائی ہے؟
sir, is there free wifi?	جناب، کیا مفت وائی فائی ہے؟
madam, is there free wifi?	محترمہ، کیا مفت وائی فائی ہے؟
wait	انتظار کریں
stop	روکیں
stop here	یہاں روکیں
please stop here	براہ کرم یہاں روکیں
kindly stop here	مہربانی فرما کر یہاں روکیں
sir, stop here	جناب، یہاں روکیں
madam, stop here	محترمہ، یہاں روکیں
go straight	سیدھا جائیں
please go straight	براہ کرم سیدھا جائیں
kindly go straight	مہربانی فرما کر سیدھا جائیں
sir, go straight	جناب، سیدھا جائیں
madam, go straight	محترمہ، سیدھا جائیں
continue straight	سیدھے جاتے رہیں
please continue straight	براہ کرم سیدھے جاتے رہیں
kindly continue straight	مہربانی فرما کر سیدھے جاتے رہیں
sir, continue straight	جناب، سیدھے جاتے رہیں
madam, continue straight	محترمہ، سیدھے جاتے رہیں
turn left	بائیں مڑیں
please turn left	براہ کرم بائیں مڑیں
kindly turn left	مہربانی فرما کر بائیں مڑیں
sir, turn left	جناب، بائیں مڑیں
madam, turn left	محترمہ، بائیں مڑیں
turn right	دائیں مڑیں
please turn right	براہ کرم دائیں مڑیں
kindly turn right	مہربانی فرما کر دائیں مڑیں
sir, turn right	جناب، دائیں مڑیں
madam, turn right	محترمہ، دائیں مڑیں
slow down	آہستہ چلیں
please slow down	براہ کرم آہستہ چلیں
kindly slow down	مہربانی فرما کر آہستہ چلیں
sir, slow down	جناب، آہستہ چلیں
madam, slow down	محترمہ، آہستہ چلیں
call a taxi	ٹیکسی بلائیں
please call a taxi	براہ کرم ٹیکسی بلائیں
kindly call a taxi	مہربانی فرما کر ٹیکسی بلائیں
sir, call a taxi	جناب، ٹیکسی بلائیں
madam, call a taxi	محترمہ، ٹیکسی بلائیں
show me the way	راستہ بتائیں
please show me the way	براہ کرم راستہ بتائیں
kindly show me the way	مہربانی فرما کر راستہ بتائیں
sir, show me the way	جناب، راستہ بتائیں
madam, show me the way	محترمہ، راستہ بتائیں
please show me the way	براہ کرم راستہ بتا دیں
please please show me the way	براہ کرم راستہ بتا دیں
kindly please show me the way	مہربانی فرما کر راستہ بتا دیں
sir, please show me the way	جناب، راستہ بتا دیں
madam, please show me the way	محترمہ، راستہ بتا دیں
how much is the ticket?	ٹکٹ کتنے کا ہے؟
please how much is the ticket?	براہ کرم ٹکٹ کتنے کا ہے؟
kindly how much is the ticket?	مہربانی فرما کر ٹکٹ کتنے کا ہے؟
sir, how much is the ticket?	جناب، ٹکٹ کتنے کا ہے؟
madam, how much is the ticket?	محترمہ، ٹکٹ کتنے کا ہے؟
is there free wifi?	کیا مفت وائی فائی ہے؟
please is there free wifi?	براہ کرم کیا مفت وائی فائی ہے؟
kindly is there free wifi?	مہربانی فرما کر کیا مفت وائی فائی ہے؟
sir, is there free wifi?	جناب، کیا مفت وائی فائی ہے؟
madam, is there free wifi?	محترمہ، کیا مفت وائی فائی ہے؟
wait	انتظار کریں
stop	روکیں
stop here	یہاں روکیں
please stop here	براہ کرم یہاں روکیں
kindly stop here	مہربانی فرما کر یہاں روکیں
sir, stop here	جناب، یہاں روکیں
madam, stop here	محترمہ، یہاں روکیں
go straight	سیدھا جائیں
please go straight	براہ کرم سیدھا جائیں
kindly go straight	مہربانی فرما کر سیدھا جائیں
sir, go straight	جناب، سیدھا جائیں
madam, go straight	محترمہ، سیدھا جائیں
continue straight	سیدھے جاتے رہیں
please continue straight	براہ کرم سیدھے جاتے رہیں
kindly continue straight	مہربانی فرما کر سیدھے جاتے رہیں
sir, continue straight	جناب، سیدھے جاتے رہیں
madam, continue straight	محترمہ، سیدھے جاتے رہیں
turn left	بائیں مڑیں
please turn left	براہ کرم بائیں مڑیں
kindly turn left	مہربانی فرما کر بائیں مڑیں
sir, turn left	جناب، بائیں مڑیں
madam, turn left	محترمہ، بائیں مڑیں
turn right	دائیں مڑیں
please turn right	براہ کرم دائیں مڑیں
kindly turn right	مہربانی فرما کر دائیں مڑیں
sir, turn right	جناب، دائیں مڑیں
madam, turn right	محترمہ، دائیں مڑیں
slow down	آہستہ چلیں
please slow down	براہ کرم آہستہ چلیں
kindly slow down	مہربانی فرما کر آہستہ چلیں
sir, slow down	جناب، آہستہ چلیں
madam, slow down	محترمہ، آہستہ چلیں
call a taxi	ٹیکسی بلائیں
please call a taxi	براہ کرم ٹیکسی بلائیں
kindly call a taxi	مہربانی فرما کر ٹیکسی بلائیں
sir, call a taxi	جناب، ٹیکسی بلائیں
madam, call a taxi	محترمہ، ٹیکسی بلائیں
show me the way	راستہ بتائیں
please show me the way	براہ کرم راستہ بتائیں
kindly show me the way	مہربانی فرما کر راستہ بتائیں
sir, show me the way	جناب، راستہ بتائیں
madam, show me the way	محترمہ، راستہ بتائیں
please show me the way	براہ کرم راستہ بتا دیں
please please show me the way	براہ کرم راستہ بتا دیں
kindly please show me the way	مہربانی فرما کر راستہ بتا دیں
sir, please show me the way	جناب، راستہ بتا دیں
madam, please show me the way	محترمہ، راستہ بتا دیں
how much is the ticket?	ٹکٹ کتنے کا ہے؟
please how much is the ticket?	براہ کرم ٹکٹ کتنے کا ہے؟
kindly how much is the ticket?	مہربانی فرما کر ٹکٹ کتنے کا ہے؟
sir, how much is the ticket?	جناب، ٹکٹ کتنے کا ہے؟
madam, how much is the ticket?	محترمہ، ٹکٹ کتنے کا ہے؟
is there free wifi?	کیا مفت وائی فائی ہے؟
please is there free wifi?	براہ کرم کیا مفت وائی فائی ہے؟
kindly is there free wifi?	مہربانی فرما کر کیا مفت وائی فائی ہے؟
sir, is there free wifi?	جناب، کیا مفت وائی فائی ہے؟
madam, is there free wifi?	محترمہ، کیا مفت وائی فائی ہے؟
wait	انتظار کریں
stop	روکیں
stop here	یہاں روکیں
please stop here	براہ کرم یہاں روکیں
kindly stop here	مہربانی فرما کر یہاں روکیں
sir, stop here	جناب، یہاں روکیں
madam, stop here	محترمہ، یہاں روکیں
go straight	سیدھا جائیں
please go straight	براہ کرم سیدھا جائیں
kindly go straight	مہربانی فرما کر سیدھا جائیں
sir, go straight	جناب، سیدھا جائیں
madam, go straight	محترمہ، سیدھا جائیں
continue straight	سیدھے جاتے رہیں
please continue straight	براہ کرم سیدھے جاتے رہیں
kindly continue straight	مہربانی فرما کر سیدھے جاتے رہیں
sir, continue straight	جناب، سیدھے جاتے رہیں
madam, continue straight	محترمہ، سیدھے جاتے رہیں
turn left	بائیں مڑیں
please turn left	براہ کرم بائیں مڑیں
kindly turn left	مہربانی فرما کر بائیں مڑیں
sir, turn left	جناب، بائیں مڑیں
madam, turn left	محترمہ، بائیں مڑیں
i like cricket	مجھے کرکٹ پسند ہے
please i like cricket	براہ کرم مجھے کرکٹ پسند ہے
kindly i like cricket	مہربانی فرما کر مجھے کرکٹ پسند ہے
sir, i like cricket	جناب، مجھے کرکٹ پسند ہے
madam, i like cricket	محترمہ، مجھے کرکٹ پسند ہے
pakistan won the match	پاکستان نے میچ جیت لیا
please pakistan won the match	براہ کرم پاکستان نے میچ جیت لیا
kindly pakistan won the match	مہربانی فرما کر پاکستان نے میچ جیت لیا
sir, pakistan won the match	جناب، پاکستان نے میچ جیت لیا
madam, pakistan won the match	محترمہ، پاکستان نے میچ جیت لیا
well played	اچھا کھیلا
please well played	براہ کرم اچھا کھیلا
kindly well played	مہربانی فرما کر اچھا کھیلا
sir, well played	جناب، اچھا کھیلا
madam, well played	محترمہ، اچھا کھیلا
i love biryani	مجھے بریانی پسند ہے
please i love biryani	براہ کرم مجھے بریانی پسند ہے
kindly i love biryani	مہربانی فرما کر مجھے بریانی پسند ہے
sir, i love biryani	جناب، مجھے بریانی پسند ہے
madam, i love biryani	محترمہ، مجھے بریانی پسند ہے
chai please	چائے چاہیے
please chai please	براہ کرم چائے چاہیے
kindly chai please	مہربانی فرما کر چائے چاہیے
sir, chai please	جناب، چائے چاہیے
madam, chai please	محترمہ، چائے چاہیے
karachi traffic is bad	کراچی میں ٹریفک خراب ہے
please karachi traffic is bad	براہ کرم کراچی میں ٹریفک خراب ہے
kindly karachi traffic is bad	مہربانی فرما کر کراچی میں ٹریفک خراب ہے
sir, karachi traffic is bad	جناب، کراچی میں ٹریفک خراب ہے
madam, karachi traffic is bad	محترمہ، کراچی میں ٹریفک خراب ہے
lahore food is amazing	لاہور کا کھانا لاجواب ہے
please lahore food is amazing	براہ کرم لاہور کا کھانا لاجواب ہے
kindly lahore food is amazing	مہربانی فرما کر لاہور کا کھانا لاجواب ہے
sir, lahore food is amazing	جناب، لاہور کا کھانا لاجواب ہے
madam, lahore food is amazing	محترمہ، لاہور کا کھانا لاجواب ہے
islamabad is beautiful	اسلام آباد بہت خوبصورت ہے
please islamabad is beautiful	براہ کرم اسلام آباد بہت خوبصورت ہے
kindly islamabad is beautiful	مہربانی فرما کر اسلام آباد بہت خوبصورت ہے
sir, islamabad is beautiful	جناب، اسلام آباد بہت خوبصورت ہے
madam, islamabad is beautiful	محترمہ، اسلام آباد بہت خوبصورت ہے
electricity is gone	بجلی چلی گئی ہے
please electricity is gone	براہ کرم بجلی چلی گئی ہے
kindly electricity is gone	مہربانی فرما کر بجلی چلی گئی ہے
sir, electricity is gone	جناب، بجلی چلی گئی ہے
madam, electricity is gone	محترمہ، بجلی چلی گئی ہے
load shedding is happening	لوڈ شیڈنگ ہو رہی ہے
please load shedding is happening	براہ کرم لوڈ شیڈنگ ہو رہی ہے
kindly load shedding is happening	مہربانی فرما کر لوڈ شیڈنگ ہو رہی ہے
sir, load shedding is happening	جناب، لوڈ شیڈنگ ہو رہی ہے
madam, load shedding is happening	محترمہ، لوڈ شیڈنگ ہو رہی ہے
i like cricket	مجھے کرکٹ پسند ہے
please i like cricket	براہ کرم مجھے کرکٹ پسند ہے
kindly i like cricket	مہربانی فرما کر مجھے کرکٹ پسند ہے
sir, i like cricket	جناب، مجھے کرکٹ پسند ہے
madam, i like cricket	محترمہ، مجھے کرکٹ پسند ہے
pakistan won the match	پاکستان نے میچ جیت لیا
please pakistan won the match	براہ کرم پاکستان نے میچ جیت لیا
kindly pakistan won the match	مہربانی فرما کر پاکستان نے میچ جیت لیا
sir, pakistan won the match	جناب، پاکستان نے میچ جیت لیا
madam, pakistan won the match	محترمہ، پاکستان نے میچ جیت لیا
well played	اچھا کھیلا
please well played	براہ کرم اچھا کھیلا
kindly well played	مہربانی فرما کر اچھا کھیلا
sir, well played	جناب، اچھا کھیلا
madam, well played	محترمہ، اچھا کھیلا
i love biryani	مجھے بریانی پسند ہے
please i love biryani	براہ کرم مجھے بریانی پسند ہے
kindly i love biryani	مہربانی فرما کر مجھے بریانی پسند ہے
sir, i love biryani	جناب، مجھے بریانی پسند ہے
madam, i love biryani	محترمہ، مجھے بریانی پسند ہے
chai please	چائے چاہیے
please chai please	براہ کرم چائے چاہیے
kindly chai please	مہربانی فرما کر چائے چاہیے
sir, chai please	جناب، چائے چاہیے
madam, chai please	محترمہ، چائے چاہیے
karachi traffic is bad	کراچی میں ٹریفک خراب ہے
please karachi traffic is bad	براہ کرم کراچی میں ٹریفک خراب ہے
kindly karachi traffic is bad	مہربانی فرما کر کراچی میں ٹریفک خراب ہے
sir, karachi traffic is bad	جناب، کراچی میں ٹریفک خراب ہے
madam, karachi traffic is bad	محترمہ، کراچی میں ٹریفک خراب ہے
lahore food is amazing	لاہور کا کھانا لاجواب ہے
please lahore food is amazing	براہ کرم لاہور کا کھانا لاجواب ہے
kindly lahore food is amazing	مہربانی فرما کر لاہور کا کھانا لاجواب ہے
sir, lahore food is amazing	جناب، لاہور کا کھانا لاجواب ہے
madam, lahore food is amazing	محترمہ، لاہور کا کھانا لاجواب ہے
islamabad is beautiful	اسلام آباد بہت خوبصورت ہے
please islamabad is beautiful	براہ کرم اسلام آباد بہت خوبصورت ہے
kindly islamabad is beautiful	مہربانی فرما کر اسلام آباد بہت خوبصورت ہے
sir, islamabad is beautiful	جناب، اسلام آباد بہت خوبصورت ہے
madam, islamabad is beautiful	محترمہ، اسلام آباد بہت خوبصورت ہے
electricity is gone	بجلی چلی گئی ہے
please electricity is gone	براہ کرم بجلی چلی گئی ہے
kindly electricity is gone	مہربانی فرما کر بجلی چلی گئی ہے
sir, electricity is gone	جناب، بجلی چلی گئی ہے
madam, electricity is gone	محترمہ، بجلی چلی گئی ہے
load shedding is happening	لوڈ شیڈنگ ہو رہی ہے
please load shedding is happening	براہ کرم لوڈ شیڈنگ ہو رہی ہے
kindly load shedding is happening	مہربانی فرما کر لوڈ شیڈنگ ہو رہی ہے
sir, load shedding is happening	جناب، لوڈ شیڈنگ ہو رہی ہے
madam, load shedding is happening	محترمہ، لوڈ شیڈنگ ہو رہی ہے
market?	بازار؟
karachi?	کراچی؟
bus?	بس؟
lahore?	لاہور؟
water?	پانی؟
help?	مدد؟
market?	بازار؟
weather?	موسم؟
wifi?	وائی فائی؟
hotel?	ہوٹل؟
market?	بازار؟
tea?	چائے؟
weather?	موسم؟
bus?	بس؟
bus?	بس؟
lahore?	لاہور؟
help?	مدد؟
karachi?	کراچی؟
karachi?	کراچی؟
mosque?	مسجد؟
market?	بازار؟
islamabad?	اسلام آباد؟
water?	پانی؟
tea?	چائے؟
weather?	موسم؟
lahore?	لاہور؟
mosque?	مسجد؟
islamabad?	اسلام آباد؟
mosque?	مسجد؟
islamabad?	اسلام آباد؟
ticket?	ٹکٹ؟
direction?	سمت؟
karachi?	کراچی؟
tea?	چائے؟
water?	پانی؟
tea?	چائے؟
tea?	چائے؟
ticket?	ٹکٹ؟
water?	پانی؟
tea?	چائے؟
price?	قیمت؟
market?	بازار؟
ticket?	ٹکٹ؟
market?	بازار؟
hotel?	ہوٹل؟
direction?	سمت؟
wifi?	وائی فائی؟
weather?	موسم؟
market?	بازار؟
help?	مدد؟
